	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.2217521626314756e-11	1.1209808891034784e-11	0.9314386882675801	1.1574694538122285	0.2260307655446484	0.11681163659436916	23	10
