	Correlator	Error
0	1.3817296216255746e-12	2.1381673235464243e-14
1	2.6547101552801955e-11	2.9806202543700375e-13
2	6.961527150125118e-12	7.498103653109801e-14
3	2.55534013705653e-12	2.7232158806769614e-14
4	9.431233160783454e-13	1.0148068702867262e-14
5	3.576423979027287e-13	3.864287752410082e-15
6	1.3722756156571994e-13	1.5053541997543108e-15
7	5.321991423176435e-14	5.962813196125216e-16
8	2.081197946452223e-14	2.3895231299134206e-16
9	8.191523104047127e-15	9.627505236501546e-17
10	3.2391820566899912e-15	3.916772853624341e-17
11	1.2851809176555454e-15	1.6172580613081202e-17
12	5.102864349284344e-16	6.668702410783524e-18
13	2.0285761682296014e-16	2.78653935027715e-18
14	8.077902190301889e-17	1.1801289897158362e-18
15	3.238710377444797e-17	5.020757915398457e-19
16	1.2976342251960355e-17	2.1618208664005912e-19
17	5.2009707804300894e-18	9.322694211218851e-20
18	2.0806118518817287e-18	4.0511929130409294e-20
19	8.293263953331743e-19	1.7623296854886956e-20
20	3.308943817865051e-19	7.67065773925403e-21
21	1.3162037492217082e-19	3.404840720986929e-21
22	5.2294423547243924e-20	1.5393282488432472e-21
23	2.0912920599264084e-20	6.991407605707347e-22
24	8.261057539416087e-21	3.2495020172520285e-22
25	3.2761804777655634e-21	1.51307966483723e-22
26	1.3132469561854023e-21	7.029486120137267e-23
27	5.258120877441602e-22	3.2528882505487125e-23
28	2.101857438726242e-22	1.5277288901862523e-23
29	8.514910308797016e-23	7.328588622340314e-24
30	3.5353882777688796e-23	3.705870183683866e-24
31	1.5439981175263297e-23	2.198541531473598e-24
32	1.0263532302839743e-23	1.8362995250068263e-24
