	EffectiveMass
0	0.18385143488196445
1	0.182366735169571
2	0.18048116187381108
3	0.17849767830456317
4	0.176490469909184
5	0.17798588066969437
6	0.180848161699308
7	0.18505651752746716
8	0.18565961544050202
9	0.18081308625287748
10	0.1831847433898515
11	0.1805991728776712
12	0.19071834173575136
13	0.19040103244279924
14	0.18353739049038828
15	0.18001816568735163
16	0.19057209463091784
17	0.186944320409816
18	0.19331638504533427
19	0.1921095267861371
20	0.18723933665841838
21	0.18089771043667402
22	0.17841477101492897
23	0.17662570494362134
24	0.1800037183149872
25	0.18341108903060063
26	0.18134383692699668
27	0.18016249861284378
28	0.18332267584031572
29	0.1824162595736598
30	0.18207751089383128
31	0.18158472452264707
32	0.18358495189671512
33	0.1888839240247144
34	0.18078052193889177
35	0.18722470192109028
36	0.18201163692986463
37	0.1803499634689844
38	0.1859490024129886
39	0.1805397989699321
40	0.18893866533890727
41	0.17905335045044946
42	0.17060969905163811
43	0.17964666457030753
44	0.190254870819339
45	0.18225107318533396
46	0.1784541508767159
47	0.18197022451548653
48	0.18079671734486855
49	0.18552859559133553
50	0.17716539145699928
51	0.1697977774321717
52	0.18397539768944315
53	0.18503379749735185
54	0.17597420759070245
55	0.17643435880373312
56	0.18252846291392022
57	0.18599329644719192
58	0.18227181272651258
59	0.18389845804987065
60	0.17800819174250648
61	0.1799597264249328
62	0.1759477323458593
63	0.17793932373835675
64	0.17859559945167433
65	0.17873599762884215
66	0.1901131568657965
67	0.1809786160295994
68	0.17745320213064625
69	0.17853248741708144
70	0.18700368995470357
71	0.1782804537993543
72	0.18372034783722246
73	0.18603794291270606
74	0.1742852014589304
75	0.1766169515434626
76	0.18200923035087913
77	0.18031007613371489
78	0.1863262252057919
79	0.18282340858394142
80	0.182948700492634
81	0.17932233040298856
82	0.1833824061871422
83	0.18058598064544262
84	0.18486349719997905
85	0.18728853671703205
86	0.18008430431679512
87	0.1848970521677892
88	0.18311532993266627
89	0.186905874485697
90	0.1827977029466582
91	0.17922616736382804
92	0.17983205896702276
93	0.1902069450693085
94	0.18195154956571896
95	0.18306437733135897
96	0.18055193127388908
97	0.17656463668810865
98	0.18177988739316497
99	0.18418577021958538
100	0.183161564015989
101	0.18070183194851736
102	0.17625092259272998
103	0.1767121612845692
104	0.18201762882947178
105	0.18410397680481935
106	0.18191745137524343
107	0.18492334613268427
108	0.18071543059014625
109	0.1817972431013538
110	0.1847913482133529
111	0.1803133788959136
112	0.1788683853763345
113	0.18068577575643774
114	0.18062310212687485
115	0.17948773973532342
116	0.18633289442702478
117	0.17899045832754618
118	0.18204924521837934
119	0.17718961227847124
120	0.18944641095053383
121	0.18835241242167103
122	0.1878329807896967
123	0.19393262342519021
124	0.18717671440846576
125	0.18372473315836585
126	0.1806559600083637
127	0.17756848856615132
128	0.1880010476703336
129	0.18190979076634703
130	0.18530710206193565
131	0.17651724842914732
132	0.18071359504971377
133	0.18793467689966933
134	0.18120156321700073
135	0.17982383183214692
136	0.16918510038049964
137	0.17928710213188515
138	0.1847178142984342
139	0.1828035764406925
140	0.1834194744511912
141	0.1806286777505295
142	0.1758628990296863
143	0.17882613028243957
144	0.1859653033847634
145	0.18238041012702874
146	0.18433153766495833
147	0.17414296755857397
148	0.1883602497079815
149	0.18492304238997323
150	0.17718006638211056
151	0.18365867394327778
152	0.18284546687138278
153	0.178957970102655
154	0.17786364670398197
155	0.18434564720797322
156	0.18751233918565266
157	0.18210811815781522
158	0.18274615466006092
159	0.18174391651261715
160	0.16813256284395964
161	0.17373552278751853
162	0.18107255426662971
163	0.18077964721545425
164	0.1836602389102913
165	0.18469772526951433
166	0.17794991505869706
167	0.1744205985887111
168	0.17947477347958127
169	0.17788826607429414
170	0.1826169150988415
171	0.18252135843088882
172	0.17667171605421786
173	0.1772208172874596
174	0.18228763320696223
175	0.18503471703442353
176	0.18023081296599888
177	0.18324435854726642
178	0.17957699702130656
179	0.18326157301481583
180	0.17978875501394237
181	0.18140747484382633
182	0.17781912952419668
183	0.17602164958536354
184	0.18116736901134414
185	0.1855474353272885
186	0.18688154829956963
187	0.18185442271252805
188	0.1808724620184112
