	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	2.506786120259072e-11	1.2864207680289755e-11	0.9319322184476587	1.1159273176308904	0.1839950991832316	0.13634353378680156	23	10
