	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.261933060389003e-11	2.5390971191632824e-05	0.9912004908792071	15.399762182441911	14.408561691562705	0.0014386037074568176	23	10
