	Correlator	Error
0	1.2799111180381372e-12	1.995062396707791e-14
1	2.5041773870065072e-11	2.826968983736932e-13
2	6.358833274412157e-12	6.90117586471528e-14
3	2.2658620035514007e-12	2.4360665318700563e-14
4	8.136734714033162e-13	8.844572628829719e-15
5	3.006584820961856e-13	3.2825616662133946e-15
6	1.1256764161391974e-13	1.2503620331975813e-15
7	4.2649226236044097e-14	4.850330862839298e-16
8	1.6307102388261175e-14	1.9074969154542932e-16
9	6.279900151447463e-15	7.554820841116408e-17
10	2.431521227993911e-15	3.022108684612049e-17
11	9.455356387162941e-16	1.2306833001599325e-17
12	3.680155549756294e-16	4.995713371119554e-18
13	1.4345923642995466e-16	2.060113052717413e-18
14	5.599440992477211e-17	8.621720969784263e-19
15	2.2016102772227453e-17	3.633103246295602e-19
16	8.64488333503436e-18	1.5512796840593795e-19
17	3.399151814736824e-18	6.623667012884633e-20
18	1.3359318651388452e-18	2.877355264384092e-20
19	5.232851756215414e-19	1.2545909421803319e-20
20	2.053753304813176e-19	5.490018263415717e-21
21	8.038414524126032e-20	2.4310450763667317e-21
22	3.139173809056098e-20	1.0890692896972534e-21
23	1.2381643419532681e-20	4.900088662280068e-22
24	4.794263284778852e-21	2.2879074294625018e-22
25	1.8667630370264035e-21	1.0668174683199525e-22
26	7.35244170453257e-22	4.879799112361476e-23
27	2.8894138624769354e-22	2.2539445262609935e-23
28	1.1421381696422125e-22	1.0612770358506096e-23
29	4.632859717481435e-23	5.110389431167339e-24
30	1.940809685826939e-23	2.5886575590269327e-24
31	8.579126045830617e-24	1.5206883139549755e-24
32	5.796796367089741e-24	1.2725443248308911e-24
