	Correlator	Error
0	1.53824387089883e-12	2.3421748160043135e-14
1	2.893209561388999e-11	3.208226130216948e-13
2	7.694789931063226e-12	8.151267648171601e-14
3	2.8679456351028237e-12	2.999010348010765e-14
4	1.0678878335494835e-12	1.1244352265937348e-14
5	4.0714632324936456e-13	4.3076181342117346e-15
6	1.5654614548394115e-13	1.6785587717247373e-15
7	6.066096683533114e-14	6.613666099780547e-16
8	2.3643504736076967e-14	2.6257909599264393e-16
9	9.256582471448525e-15	1.0447837599509604e-16
10	3.63615772639101e-15	4.1841203458564766e-17
11	1.4306838313385866e-15	1.6914622344409223e-17
12	5.630686860833146e-16	6.819116290999233e-18
13	2.218992148520698e-16	2.777720058306948e-18
14	8.759073809966531e-17	1.1412452586205335e-18
15	3.4706216630600665e-17	4.704931492919537e-19
16	1.374562839642688e-17	1.947718633439602e-19
17	5.4492091636685254e-18	8.078526033283092e-20
18	2.1602195073493594e-18	3.373854327944351e-20
19	8.553596835255657e-19	1.4125309373405922e-20
20	3.379946212034055e-19	5.892921040316679e-21
21	1.3337748035784757e-19	2.4578845558813486e-21
22	5.2718252576009134e-20	1.038106313789208e-21
23	2.09225863141221e-20	4.416724290344174e-22
24	8.29459031320959e-21	1.8997749833724877e-22
25	3.297084044846744e-21	8.221181347375277e-23
26	1.3139551296806364e-21	3.569779569551637e-23
27	5.21507663538573e-22	1.5760163427695896e-23
28	2.0763554379518032e-22	7.064460282671319e-24
29	8.336103387477021e-23	3.155432675949617e-24
30	3.409852646064887e-23	1.4447596650239345e-24
31	1.528683119502162e-23	7.621331088934388e-25
32	1.051829914558633e-23	5.89918502910262e-25
