	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.102029554791581e-11	1.0810117295195872e-11	0.855500974839106	1.0521411223420694	0.19664014750296338	0.10405597069108688	23	10
