	Correlator	Error
0	1.2654745225861624e-12	1.9684417317358844e-14
1	2.497159338341984e-11	2.8114703024794013e-13
2	6.023094416431566e-12	6.519422311089321e-14
3	2.066483416684742e-12	2.2133248229768816e-14
4	7.115249627907703e-13	7.695556085811052e-15
5	2.5186028822250017e-13	2.735272362543516e-15
6	9.019119984493661e-14	9.942946259373365e-16
7	3.264583793658036e-14	3.6746869754263115e-16
8	1.191261536891352e-14	1.3725418268229118e-16
9	4.374139055234908e-15	5.1510910619207617e-17
10	1.6135781669448729e-15	1.952321199188106e-17
11	5.973107634048707e-16	7.505992621073923e-18
12	2.2137330832787228e-16	2.8847285436554012e-18
13	8.215560056854738e-17	1.1244773339384783e-18
14	3.053147350010795e-17	4.440663796221246e-19
15	1.141657640235203e-17	1.7582040004710975e-19
16	4.2665957489161654e-18	7.025995196251673e-20
17	1.594610644407534e-18	2.8088264392002724e-20
18	5.952141747472893e-19	1.1344673706291933e-20
19	2.2155703669834707e-19	4.57814864726737e-21
20	8.245457772762397e-20	1.8476065445883344e-21
21	3.0575810768535125e-20	7.588362498124294e-22
22	1.1327998968548793e-20	3.175063884298005e-22
23	4.226637469432774e-21	1.3371968505939783e-22
24	1.5622522459009123e-21	5.745432485239491e-23
25	5.806078230893526e-22	2.4732809805866068e-23
26	2.1762903261830645e-22	1.0646080267021733e-23
27	8.128242552331963e-23	4.573854283710978e-24
28	3.0251140653717916e-23	1.9934494139420565e-24
29	1.1452461656813583e-23	8.827032997760298e-25
30	4.427538386324026e-24	4.0942371515529317e-25
31	1.7944741751256083e-24	2.2217162729601463e-25
32	1.1416272500850457e-24	1.7694497327827668e-25
