	Correlator	Error
0	1.2079343024981555e-12	1.8897536888943466e-14
1	2.4046023227543394e-11	2.7200521342524476e-13
2	5.77860279525924e-12	6.294206774586306e-14
3	1.9688664170448387e-12	2.1247417845540813e-14
4	6.752479493917988e-13	7.368607214212827e-15
5	2.383828304436943e-13	2.6129414869566136e-15
6	8.526412125311024e-14	9.507600491145556e-16
7	3.086367937726336e-14	3.522463215578275e-16
8	1.1273442270279346e-14	1.3220077300706359e-16
9	4.1467730617638366e-15	4.9943939013342413e-17
10	1.5335789034374864e-15	1.90582137882868e-17
11	5.696534692833053e-16	7.400374701371511e-18
12	2.11872885451915e-16	2.8671647349011733e-18
13	7.893503366638405e-17	1.1289466143392309e-18
14	2.9438984170104684e-17	4.508753329597661e-19
15	1.1054446967560578e-17	1.8106041086946533e-19
16	4.146347887901661e-18	7.354609720616065e-20
17	1.5566856396788911e-18	2.984997900744761e-20
18	5.844102360297945e-19	1.2333084212293569e-20
19	2.1877049304813573e-19	5.1095355377585276e-21
20	8.196020504712002e-20	2.123369410010996e-21
21	3.0606694966348444e-20	8.92996943213223e-22
22	1.1409764657807279e-20	3.804483356675978e-22
23	4.298937530337447e-21	1.6317705141629387e-22
24	1.5952237847217621e-21	7.220730557250089e-23
25	5.958412093845148e-22	3.1980376021134935e-23
26	2.245290991384347e-22	1.3930926130244975e-23
27	8.424058884830452e-23	6.12525524916742e-24
28	3.178871019706983e-23	2.7366495690754106e-24
29	1.2327123975895295e-23	1.2481989848807802e-24
30	4.924109186815217e-24	5.957545920359149e-25
31	2.0578248821135167e-24	3.2923471593986318e-25
32	1.343673597799489e-24	2.667161957845129e-25
