	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	2.471260322223389e-11	3.4486642243186373e-13	2.3121309522357648e-11	1.3579513229528853e-12	5.705557039887493e-20	9.182710180012914e-22	1.220965247309418e-19	6.919683839102721e-21	0.9988479986905457	0.0013394410472076462	1.2532204584256528	0.011887046808636672	0.2543724597351071	0.012055762179154777	26	6
