A0_old,A1_old,A0_new,A1_new,m0,m1,dm
1.5797173183644842e-11,-4.277300823227916e-12,0.0061435625152494455,0.023609446529850513,2.255502676120224,2.603500965500441,0.34799828938021676
1.58019625834771e-11,-4.289180676340837e-12,0.0061422279659256954,0.02424198438874333,2.2554199657532337,2.606756441865707,0.35133647611247315
1.5797328380402465e-11,-4.3441338770855515e-12,0.006149446515764141,0.02433961061475949,2.2554250961173508,2.607303080934287,0.3518779848169363
1.5796298637512213e-11,-4.529088374880906e-12,0.006157117767878019,0.024195799776345468,2.255529111848285,2.6069758316048146,0.35144671975652964
1.57828184230591e-11,-4.357919883175818e-12,0.006152175999847414,0.024946218905119947,2.255380604399144,2.6108448554469255,0.35546425104778173
1.5765725707306585e-11,-4.289385181851458e-12,0.006147581658507979,0.024941620810256984,2.255319449776174,2.6109255381045893,0.3556060883284152
1.5791423125664728e-11,-4.437007325976945e-12,0.006152352259627897,0.024589651490394725,2.255396428064774,2.609526355042242,0.35412992697746815
1.580971944346002e-11,-4.543721556245809e-12,0.00616543363098056,0.024928271556588652,2.2554714067605857,2.6115804624516405,0.356109055691055
1.579439060777073e-11,-4.3184569092663385e-12,0.006143295439605729,0.02450845902339814,2.2554193647145406,2.6082443768970585,0.35282501218251766
1.5795578302420317e-11,-4.407491280307754e-12,0.006154645258954817,0.024567627622673914,2.255407651069201,2.609159427129993,0.35375177606079206
1.5800447121660932e-11,-4.436324539490374e-12,0.006150359739904975,0.024293068751031297,2.2554730791196387,2.6076119749281994,0.3521388958085608
1.580778138799683e-11,-4.511792978536427e-12,0.006157605059073483,0.024342477511026413,2.2554796926472265,2.608193891220362,0.35271419857313563
1.579712754026035e-11,-4.4103192771064915e-12,0.006161581754072719,0.024821997157420117,2.25547426778727,2.610618488129605,0.35514422034233495
1.5776815114973484e-11,-4.3444641064909305e-12,0.00614997274184761,0.024412933020984056,2.2553555963072527,2.608414338507954,0.3530587422007014
1.5798328037565368e-11,-4.445097510752684e-12,0.0061477263476267825,0.024426288102714862,2.2554154967872218,2.608024421242835,0.35260892445561326
1.5798172116493155e-11,-4.381306007269177e-12,0.006148460735367899,0.024426695763239314,2.255432087720182,2.6080497697143348,0.3526176819941527
1.5785486254165538e-11,-4.411184820385268e-12,0.006148337628132319,0.024441964414356806,2.255355635359356,2.6083132741783706,0.3529576388190146
1.580658808880356e-11,-4.4439412746962875e-12,0.006158128622006425,0.024100619275472718,2.255459508758793,2.6067294658559708,0.3512699570971776
1.5773031157813914e-11,-4.239354371599157e-12,0.006149030905275319,0.024571198853089088,2.2553792353668274,2.608969855002075,0.35359061963524774
1.5794522702147527e-11,-4.3592554558479795e-12,0.0061454406619611,0.02449471064490928,2.2554039685862657,2.60829143540415,0.3528874668178842
1.5795626563310955e-11,-4.365926703499204e-12,0.006153154508957688,0.024625845276325962,2.255416051416292,2.609246571488444,0.3538305200721521
1.5787739524152787e-11,-4.454207622765363e-12,0.006154018090891918,0.02479235469134348,2.2553595761318346,2.610612210001098,0.35525263386926353
1.5758602954348268e-11,-4.280219259837359e-12,0.006147191521248579,0.024744153235419106,2.255287949571217,2.6101722082894288,0.3548842587182117
1.5808961680220845e-11,-4.53381718097624e-12,0.006154084410509342,0.024392994631505578,2.2555131792969996,2.6081763932537445,0.35266321395674505
1.5804597564571765e-11,-4.472279590827752e-12,0.006156931803200311,0.024699952682879233,2.2554551346206946,2.6100606850017094,0.3546055503810146
1.581449696868383e-11,-4.4664733298109074e-12,0.006159177108838852,0.024400410366001952,2.2554553145755434,2.608066874971192,0.3526115603956485
1.5796408851151842e-11,-4.3329161218453014e-12,0.006146286593318153,0.02420466072941243,2.2554069598298927,2.6066752515998757,0.3512682917699828
1.5799875919265808e-11,-4.350094850252267e-12,0.006147746599115069,0.024034145251362667,2.2554038543460004,2.60616331608642,0.35075946174041966
1.5786961359162004e-11,-4.274156561806964e-12,0.006151881266095971,0.024303755903311543,2.255412171816367,2.607717039863836,0.3523048680474689
1.5795168479270943e-11,-4.424548609258464e-12,0.006149497614786868,0.024390891390211666,2.2553961561180915,2.608138565449093,0.3527424093310017
1.5791966209203504e-11,-4.339875888372817e-12,0.006145095745559634,0.024365928593771468,2.255390060616127,2.607687782167202,0.35229772155107514
1.5774073013749037e-11,-4.3089653091462415e-12,0.006141480746592144,0.02386997326695491,2.255410157588619,2.604829953204256,0.3494197956156371
1.580732288604985e-11,-4.5762445725116934e-12,0.0061698399414548055,0.024353599878551433,2.2556203011226756,2.6082773358895555,0.35265703476688004
1.5804803659663688e-11,-4.371575080504355e-12,0.006152892077649198,0.024216491739238285,2.255441862056689,2.60718604708667,0.3517441850299812
1.5775294536536432e-11,-4.34400547820153e-12,0.006145518683030752,0.024694126643292034,2.2553337337551165,2.6093179215407596,0.3539841877856433
1.5783960491597707e-11,-4.26303002270196e-12,0.006140308860758051,0.024196314082653797,2.2553672983456305,2.6062078686780232,0.35084057033239263
1.5802870082273916e-11,-4.37732682490789e-12,0.006152878153655637,0.02410563311684428,2.2554178106275287,2.60660484213151,0.3511870315039813
1.577404123339903e-11,-4.311151583162469e-12,0.006142714920882907,0.024601726883352687,2.255336777279626,2.608921310129446,0.35358453284982033
1.579943492044021e-11,-4.427308549231707e-12,0.006156861334930947,0.024690803544663322,2.255428569567518,2.6098042667065093,0.35437569713899164
1.5783195423305305e-11,-4.4653268524861944e-12,0.006158353181264049,0.02508163966960926,2.2554140764799624,2.612043078080536,0.35662900160057376
1.578450342877273e-11,-4.326543135799555e-12,0.006150127001038956,0.024139007013512615,2.2554118853730944,2.6067989324390997,0.35138704706600504
1.5803288546387922e-11,-4.4724893164257625e-12,0.0061589403012681735,0.024363168781983868,2.2554610075791754,2.6082083812401953,0.35274737366102005
1.5792932772016368e-11,-4.413866770878043e-12,0.006158551140842045,0.024650892467354576,2.2554751457731768,2.6095877608515146,0.35411261507833797
1.5812925097223084e-11,-4.484814633809895e-12,0.006155216921395277,0.02438917258557642,2.2554755658126893,2.608077386752278,0.3526018209395885
1.5792918450562758e-11,-4.369499534905104e-12,0.00614452649833587,0.024365226026168953,2.2553898341144536,2.6073906228648838,0.35200078875043006
1.5793626759987265e-11,-4.354021044727064e-12,0.006147659212905459,0.02430456352188055,2.255396919830279,2.607378965262204,0.35198204543192535
1.5788692342919067e-11,-4.345047069581413e-12,0.006149739111718248,0.02477270745391339,2.255372480887359,2.6098050262542998,0.35443254536694063
1.5817330110734152e-11,-4.485125930042033e-12,0.00615801085477804,0.024383944087557972,2.2555288728592084,2.6081862190587874,0.352657346199579
1.5792279973639527e-11,-4.319700854251943e-12,0.006153946351440866,0.024537260259560528,2.255407102794569,2.6088337220276254,0.3534266192330566
1.579891484955559e-11,-4.335958642166362e-12,0.006140549977747552,0.02443521597778148,2.2554107611565932,2.6074477177514064,0.3520369565948131
1.5811911692874666e-11,-4.349554891388211e-12,0.006151840317025013,0.024161408725195514,2.2554856786328266,2.606499762639387,0.3510140840065607
1.581067438572003e-11,-4.445951899179332e-12,0.0061689844380493014,0.024440262706350874,2.255553392932219,2.6091322508665584,0.35357885793433913
1.5788638897530598e-11,-4.303692044145763e-12,0.0061520586826919925,0.024212868105316147,2.2553927592486493,2.6071613421957744,0.35176858294712515
1.5788818613351976e-11,-4.299116752352198e-12,0.006143821562720174,0.024200485680972914,2.2553943490130344,2.6067895056888597,0.35139515667582555
1.5789170190584142e-11,-4.174180123672609e-12,0.006137842955044438,0.023866451188839826,2.2553632430932864,2.604613950526724,0.34925070743343783
1.578058044305827e-11,-4.291166252240619e-12,0.00615093613272995,0.024507393757155587,2.2553803529828795,2.6082743861111117,0.3528940331282323
1.5783441628361757e-11,-4.307090773270425e-12,0.006146583273869467,0.02458459757811466,2.2553753502676215,2.6086973232790323,0.35332197301141094
1.579103108803353e-11,-4.3372278689696664e-12,0.006140789942865667,0.024594099706898947,2.2553479443124944,2.6085712950111724,0.35322335069867805
1.579522781750869e-11,-4.440904394789177e-12,0.006155499184705631,0.024354510317564894,2.2554494539178727,2.6083796675959956,0.35293021367812305
1.5788042520225492e-11,-4.380054814587937e-12,0.006141063953533479,0.02425731202840458,2.2553677647448906,2.6067396426270926,0.351371877882202
1.5798047663325565e-11,-4.305017679012188e-12,0.006146433554381662,0.0241649845840632,2.2554544075959746,2.6067677146192656,0.351313307023291
1.577770363818959e-11,-4.336577012987174e-12,0.006144784285838618,0.0249031133671057,2.2553183953932257,2.6103471145850716,0.35502871919184603
1.5789741283881695e-11,-4.196133097854305e-12,0.0061406608802723256,0.02397657434335371,2.2553645492619925,2.605103601430863,0.3497390521688707
1.5776866818118868e-11,-4.372966179353452e-12,0.006143673322865996,0.024366879450623987,2.255358201317262,2.60768019427807,0.3523219929608077
1.579422800037169e-11,-4.4103669324863846e-12,0.006159563271359946,0.02458835389127694,2.2554406149052073,2.609652093770872,0.3542114788656649
1.5806343337193437e-11,-4.606558171729577e-12,0.006160186842364655,0.02457067350112938,2.2555150219808366,2.60934127637678,0.3538262543959432
1.5781592800893686e-11,-4.220870042339264e-12,0.006142370615605638,0.02415895952356983,2.2554301425152596,2.606176668748872,0.35074652623361235
1.5800564508068345e-11,-4.3793067092371735e-12,0.006153278354726662,0.02416855059440996,2.2554363849309214,2.6071760208352366,0.35173963590431534
1.579587949766529e-11,-4.439889280793017e-12,0.006154421694024586,0.024643515615301013,2.2554422095118043,2.6095671119440325,0.35412490243222805
1.5778573195806284e-11,-4.192182936841747e-12,0.006137844668060304,0.024082429091982795,2.2553381524199247,2.605836225385555,0.3504980729656305
1.5775446757367565e-11,-4.341585451975296e-12,0.006142481387760616,0.0244355748240021,2.2553900600587014,2.607687862376945,0.3522978023182436
1.5783252603688004e-11,-4.339251551473657e-12,0.006153333888276305,0.024788424658153084,2.255416032868877,2.610049352620941,0.35463331975206397
1.5801833479322438e-11,-4.4010153581176915e-12,0.006154252201209776,0.024369790197912022,2.2554209521527424,2.6082628028532615,0.35284185070051916
1.5778015671791317e-11,-4.1697006350368176e-12,0.006136660325856045,0.023979219446979335,2.255354030123751,2.6051499853777793,0.3497959552540283
1.5749669837949955e-11,-4.2422338656611785e-12,0.006139216191647608,0.024616539918743175,2.255314699228223,2.6087015070727917,0.3533868078445684
1.5813244905753045e-11,-4.467970609851404e-12,0.006162862906289939,0.02450530136076409,2.25552244419644,2.6091450701154986,0.3536226259190585
1.580443610273995e-11,-4.43922856759204e-12,0.006154364666808944,0.02459718229795829,2.25542681350326,2.6092010316995227,0.35377421819626265
1.5802487733823423e-11,-4.40952260780247e-12,0.006152507018253377,0.024621791078087943,2.2554411558754683,2.6094127442516672,0.3539715883761988
1.5791943337731564e-11,-4.2982095266688816e-12,0.006145248385033397,0.024065908015398887,2.2554414902135544,2.605934420733056,0.35049293051950126
1.5788616772145133e-11,-4.24196695599096e-12,0.006141451223756466,0.024319004579975174,2.255362290187879,2.6071558047418826,0.35179351455400354
1.580165679812888e-11,-4.34310904619926e-12,0.006150111854983681,0.02413008429579136,2.2554304601361843,2.6063021948328737,0.35087173469668964
