	Correlator	Error
0	1.637589106392185e-12	2.48483009004517e-14
1	3.017122036104389e-11	3.3400440993031073e-13
2	8.497421471689573e-12	8.976314764786337e-14
3	3.3192114558107745e-12	3.461484484237674e-14
4	1.297353289847679e-12	1.3623827259039909e-14
5	5.191463261116571e-13	5.479093512721926e-15
6	2.0957206889334233e-13	2.242100389932982e-15
7	8.527289212827652e-14	9.276858278657724e-16
8	3.4908488258698036e-14	3.8701466823305614e-16
9	1.4357565456939902e-14	1.618621162471418e-16
10	5.9256412530488326e-15	6.812726639894007e-17
11	2.4496687108886976e-15	2.895530253702425e-17
12	1.012819043534355e-15	1.2265470604658247e-17
13	4.193227414599729e-16	5.2463802780684445e-18
14	1.7390787475421553e-16	2.2640062378404946e-18
15	7.241636987043699e-17	9.813880940119987e-19
16	3.014493070069298e-17	4.273949942844543e-19
17	1.2562873513062567e-17	1.8660099006159415e-19
18	5.233983717984931e-18	8.199080711174766e-20
19	2.1776887925467292e-18	3.611812845078249e-20
20	9.044516708143588e-19	1.583518643369496e-20
21	3.752316786547738e-19	6.941972171741324e-21
22	1.5594465209390937e-19	3.0788188388087325e-21
23	6.504010995660229e-20	1.3746826741074312e-21
24	2.7087436261624154e-20	6.225093092933106e-22
25	1.1307570300539369e-20	2.831110877301599e-22
26	4.733546407223838e-21	1.2922347730516916e-22
27	1.9752460785380656e-21	6.005630019120176e-23
28	8.283028727984441e-22	2.837175925141109e-23
29	3.5047053500504036e-22	1.3358390534422608e-23
30	1.5136791780915643e-22	6.466955060513593e-24
31	7.202667772869671e-23	3.614050685408397e-24
32	5.1384290619177105e-23	2.8899837371783268e-24
