	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.7064171500841253e-11	1.0475818793968477e-11	0.8343467970268595	1.0295204140424732	0.19517361701561373	0.10424753988083929	23	10
