	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.5479962439875535e-11	1.1391733788695764e-11	0.8751491858882247	1.0572691485944243	0.1821199627061997	0.10258199219782066	23	10
