	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	2.7974977844287908e-11	3.49718322622322e-13	2.4672465281626007e-11	1.0931454083902828e-12	7.361930544211336e-20	1.005964075189345e-21	1.261391215306239e-19	5.6446622460709865e-21	0.9820857502484317	0.0011729202754382875	1.2594383880542555	0.011974767432063176	0.2773526378058237	0.011815999426357315	26	5
