	Correlator	Error
0	1.1745208681060977e-12	1.8404589739133524e-14
1	2.356890536238391e-11	2.6684530904268336e-13
2	5.509891089268383e-12	6.01155401323485e-14
3	1.8368229213489737e-12	1.9856764854642223e-14
4	6.16038060552792e-13	6.734468749578888e-15
5	2.1274024546967007e-13	2.336067253151699e-15
6	7.443523356755372e-14	8.314725070403863e-16
7	2.6359263579847587e-14	3.013289882638766e-16
8	9.419133716705602e-15	1.1059101337089471e-16
9	3.3893231718150753e-15	4.0849197990216536e-17
10	1.2261887777079774e-15	1.5241253934614238e-17
11	4.455821276107522e-16	5.785621167292324e-18
12	1.621599804290678e-16	2.1924490751929827e-18
13	5.911762096346228e-17	8.445239347794306e-19
14	2.1572890283928532e-17	3.2989554396054472e-19
15	7.924172005447357e-18	1.2949227850379353e-19
16	2.9077718614091766e-18	5.1379250891244206e-20
17	1.0678139651686704e-18	2.036241791469259e-20
18	3.9218690320921903e-19	8.218469216126927e-21
19	1.4365985245583e-19	3.3242454112050755e-21
20	5.263859935706911e-20	1.3483544973410868e-21
21	1.922284573661127e-20	5.535547073533056e-22
22	7.008436532108244e-21	2.3027735322368264e-22
23	2.5832893398975314e-21	9.655436478234944e-23
24	9.389022584789617e-22	4.166925260095379e-23
25	3.4364030865770253e-22	1.8013756099607433e-23
26	1.2674817389027576e-22	7.668930925258315e-24
27	4.6517433394629754e-23	3.295232697658437e-24
28	1.7168602352366193e-23	1.4372559968473966e-24
29	6.516603734609597e-24	6.395685318434934e-25
30	2.544818571501781e-24	2.9698908746653474e-25
31	1.0356411413397583e-24	1.5944632165882273e-25
32	6.650173662871139e-25	1.271427753803213e-25
