	Correlator	Error
0	1.4066172831837305e-12	2.1647178712647644e-14
1	2.7025925428935637e-11	3.0209378523212157e-13
2	6.924978652159386e-12	7.415429047639699e-14
3	2.5017939722205635e-12	2.6472209918743095e-14
4	9.054428209099815e-13	9.658436005065444e-15
5	3.362421663647101e-13	3.603849245272015e-15
6	1.2613963553511157e-13	1.3721181715122996e-15
7	4.775733978084808e-14	5.290928868530465e-16
8	1.8205882634112727e-14	2.0597166221272072e-16
9	6.9773188692021206e-15	8.044501435642564e-17
10	2.6849202616784075e-15	3.1641544775583624e-17
11	1.0357267540537986e-15	1.2591564301099871e-17
12	3.9971441031933157e-16	4.9938653284256366e-18
13	1.5449695023901448e-16	2.0056073191131584e-18
14	5.981953044739141e-17	8.130192561263889e-19
15	2.3261438248845385e-17	3.309991491602106e-19
16	9.040062634567108e-18	1.3566072106236323e-19
17	3.5198150774407424e-18	5.571065096501912e-20
18	1.3708744739717656e-18	2.3126807347580363e-20
19	5.331035235661133e-19	9.645602379325244e-21
20	2.0677385395725346e-19	4.01808005717024e-21
21	8.009151527950037e-20	1.6736813970606947e-21
22	3.1068541871487707e-20	7.075534088645472e-22
23	1.2135852065330254e-20	3.0202841244241426e-22
24	4.7298505433843155e-21	1.3147129540767466e-22
25	1.8509638492074523e-21	5.754776767837283e-23
26	7.254502024770884e-22	2.503808168336504e-23
27	2.821354704592886e-22	1.1097941318561707e-23
28	1.1028553557555727e-22	5.008325486929956e-24
29	4.3693682834460434e-23	2.2638158724065476e-24
30	1.7689071905285587e-23	1.043834508777909e-24
31	7.866388748274814e-24	5.52934650140661e-25
32	5.414997592503595e-24	4.340471723224396e-25
