	Correlator	Error
0	1.6976615858092323e-12	2.5522122094863797e-14
1	3.1180912197038906e-11	3.4242735194149177e-13
2	8.635137841031107e-12	9.032664249139962e-14
3	3.3235423148531692e-12	3.428958633927991e-14
4	1.2742295968808014e-12	1.322490936369679e-14
5	4.990436870964554e-13	5.205887006459472e-15
6	1.9674972566076404e-13	2.078085956004938e-15
7	7.805886454555704e-14	8.373299903766936e-16
8	3.111607431847853e-14	3.39344027662622e-16
9	1.244842927582651e-14	1.377239069227108e-16
10	4.993322450659655e-15	5.621153622138647e-17
11	2.0045284339408096e-15	2.311109781486867e-17
12	8.04773947730252e-16	9.4803887524287e-18
13	3.2349946015754896e-16	3.9232733480730444e-18
14	1.302308898750193e-16	1.636776040860695e-18
15	5.259530219543013e-17	6.851615797764622e-19
16	2.1232792941704062e-17	2.8754661509564057e-19
17	8.576195132274921e-18	1.2091485357224476e-19
18	3.46352837755996e-18	5.107151205517377e-20
19	1.3975575689998144e-18	2.161099915740567e-20
20	5.628298121510099e-19	9.095717540895313e-21
21	2.264399210749433e-19	3.832849152694087e-21
22	9.122457530612467e-20	1.6324608719685866e-21
23	3.6865123615860856e-20	6.992030151223343e-22
24	1.4894021670093837e-20	3.009222151211473e-22
25	6.0263201343891494e-21	1.2995543248303495e-22
26	2.4437983835228142e-21	5.660832174301629e-23
27	9.880924439348428e-22	2.5023507111385372e-23
28	4.004069982741857e-22	1.118860295985252e-23
29	1.6291407452953096e-22	4.973687612562096e-24
30	6.737531323597898e-23	2.2613770562792527e-24
31	3.066130318331668e-23	1.179445052986144e-24
32	2.1287914801770943e-23	8.985734531625864e-25
