A0_old,A1_old,A0_new,A1_new,m0,m1,dm
2.4733239340168964e-11,2.5981966871111798e-11,6.244478004616619e-20,1.2882686949961538e-19,0.9303480817788528,1.203930482152737,0.2735824003738842
2.474375518424259e-11,2.59211009113214e-11,6.246208949093784e-20,1.2836469642927998e-19,0.9303790868194726,1.2025014893680408,0.2721224025485683
2.474586090239834e-11,2.5878068299312637e-11,6.244224034119671e-20,1.2838533287138888e-19,0.9303955665635697,1.2025990587180768,0.27220349215450723
2.4734707281283544e-11,2.5928684890332257e-11,6.242599273115273e-20,1.2874463563269947e-19,0.9304623161672546,1.2039410926384728,0.2734787764712183
2.4739830500687554e-11,2.5807666363417074e-11,6.241306134052148e-20,1.2824762450424216e-19,0.930380681430938,1.2021227728425756,0.2717420914116377
2.4739491457592234e-11,2.594105317490474e-11,6.24428392566823e-20,1.285918784903411e-19,0.930386798999851,1.2030368337670176,0.2726500347671667
2.4728627930739745e-11,2.598724634473323e-11,6.244145126351539e-20,1.2881379843439056e-19,0.9302996180991827,1.2034271356639776,0.2731275175647949
2.474168456535385e-11,2.5951536735107704e-11,6.244023886912716e-20,1.2863084433526885e-19,0.9303498947473191,1.202889886043438,0.272539991296119
2.4736578258691724e-11,2.5980492305027462e-11,6.246120209104604e-20,1.2848251563724568e-19,0.9303683397958669,1.2028613273883004,0.27249298759243346
2.474129836259218e-11,2.594946709623189e-11,6.244152279022114e-20,1.2858481702012034e-19,0.930348684398229,1.2029634379943457,0.27261475359611675
2.4746368700691422e-11,2.5926219869676667e-11,6.240743216146719e-20,1.289042682735969e-19,0.9304132404121033,1.2029862261856556,0.2725729857735524
2.4741500657100197e-11,2.594367161369552e-11,6.243548086076992e-20,1.2860265228490204e-19,0.9303626849719219,1.2029787496312214,0.27261606465929944
2.4743129048038873e-11,2.591992312932852e-11,6.242800340084349e-20,1.2864089467466166e-19,0.9304419732844205,1.2030433706434662,0.27260139735904587
