	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.16906057159648e-11	1.2602270974257008e-11	0.9662619049335573	1.1650576515438953	0.19879574661033786	0.11407026378613125	23	10
