Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq3,phys_err_nsq3,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M3,A0,9.92825299072383,6,0.12770614002630865,0.19084553303979457,0.013835714048090449,0.13247837849749342,0.016527148379482468,-0.04705282793152805,0.0043639935048206905,0.032991694849667214,0.004753627054532284,0.2931780329507757,0.006785596934225493,0.279563267466284,0.00746055040534146,0.2670578383561176,0.00863808538478338,0.2554477039351891,0.010171138213336834,0.24503238369944333,0.01196822803683896
