Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq0,phys_err_nsq0,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M3,A1,0.8317432213496738,6,0.9911954042263261,0.37903086862668395,0.02289526881051554,0.07315914382429584,0.026279649980822967,-0.04599037030505827,0.01075581734462455,0.031127320577978262,0.010758774230440625,0.4436962705304132,0.010125803560898832,0.42718965387064756,0.01071806241699517,0.41179358609901423,0.012208926688341264,0.38404332670402597,0.016810620906877433,0.3717318419125698,0.01959799104457368
