Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq3,phys_err_nsq3,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M3,V,2.8615416763610373,6,0.8260134498688959,1.0959351901196974,0.05311691602011014,-0.4146066406817096,0.05349316321422237,-0.10435292878166295,0.018886926792802433,0.08267290377428399,0.01747933587503968,0.6919145987397822,0.020726158259586795,0.6576097388490227,0.022461183639839535,0.6264244363491328,0.02553865404607177,0.5982994692631347,0.029473065246678778,0.5729617740475974,0.03394230926033902
