	Value	Error	pval
0	3.0067018032074087	0.0023469305374049	0.2788059915927235
1	1.1093083095550578	0.0016403066016024	0.3341763527497279
2	1.1342777442932168	0.0019694963219712	0.4976257017192794
3	1.1578209877014198	0.0025127370695339	0.3843788708955394
4	1.1796865558624312	0.0033481874080118	0.2339730316564983
5	1.201750459671025	0.0047083037140626	0.7737972198817284
6	1.2215259456634564	0.0056903662182363	0.3708930010891911
7	0.4837600612640396	0.0107764420406735	0.8609801522330048
8	0.4653928565979016	0.0124708136730962	0.5163513050185018
9	0.4464172554016126	0.0160043656547081	0.2472536191587763
10	0.4632566738128675	0.0213347765565533	0.3532901882662276
11	0.437180166244508	0.0238224724725215	0.1562106718492495
12	0.193208227157593	0.0036475672307874	0.6080538710918655
13	0.1849123001098636	0.0041763525422175	0.6080538710918655
14	0.1781303882598879	0.0052073932813054	0.6080538710918655
15	0.1765677261352542	0.0080440194806122	0.6080538710918655
16	0.1762568569183352	0.0079538503663013	0.6080538710918655
17	0.2919919967651374	0.0047196870447066	0.7179484213912597
18	0.2828064346313483	0.0053388862182069	0.6085656583029864
19	0.2765800476074225	0.0065470427419802	0.6085656583029864
20	0.2751637268066412	0.0111640592762947	0.6085656583029864
21	0.2798180198669441	0.0135493072499888	0.6085656583029864
