	Value	Error	pval
0	3.004237957000743	0.0021387435478668	0.9918262018975714
1	0.9756969642639192	0.0013375635416279	0.4042565440782832
2	1.005553941726688	0.0016133746520825	0.8660260919277214
3	1.0344834804534944	0.0021327327037469	0.9196595952580472
4	1.0615965938568148	0.0030612211071648	0.5984499855948477
5	1.0871424007415806	0.0046448870591391	0.2902759437496545
6	1.111779632568363	0.0059127889517852	0.4747011411666637
7	0.5151486015319837	0.0094050422048117	0.6999788455434625
8	0.4830581188201919	0.0109575696570363	0.5854348247418728
9	0.4487559413909925	0.0147112475726352	0.498357380852911
10	0.4096418380737315	0.0213984438388091	0.8911512835572593
11	0.357902135849	0.0227939729138652	0.5076563489982392
12	0.1850454521179202	0.0028780086937524	0.1587828072777052
13	0.1712305545806887	0.0032711272258256	0.1587828072777052
14	0.1590278625488283	0.0042701994470868	0.1587828072777052
15	0.1661954307556154	0.0083142114444755	0.1587828072777052
16	0.1405988883972169	0.0073986485172242	0.1587828072777052
17	0.2872149658203131	0.0034945696845458	0.166915631308996
18	0.2739083194732672	0.004021564141365	0.2926017859004981
19	0.2623115158081061	0.0052801597039168	0.2926017859004981
20	0.2295651531219487	0.0103602417431087	0.2926017859004981
21	0.2106802272796634	0.012868370540593	0.2926017859004981
