	Value	Error	pval
0	1.9244310313425803	0.000567521638958	1.6280946590896404e-09
1	0.7697836062021195	0.0004213168214075	0.0003287802975198
2	0.7799678525784053	0.0004608331442495	0.0007139713508016
3	0.7897593269388395	0.0006170644653357	0.000171421968298
4	0.7993811647773964	0.0004776245946044	2.605268400246441e-05
5	0.8085576748102955	0.000630575542492	4.073065644871754e-05
6	0.8177933105467748	0.0005851403448072	5.321376747025042e-06
7	2.341609935416783	0.0060753339683509	1.6280946590896404e-09
8	1.0226563919207825	0.0057237563290957	0.0003287802975198
9	1.0297668697892075	0.0049474130832014	0.0007139713508016
10	1.03356743564842	0.0047868690422871	0.000171421968298
11	1.041276699358867	0.0030714166969855	2.605268400246441e-05
12	1.0484209600936567	0.0034842520759785	4.073065644871754e-05
13	1.05900482389313	0.0026781969649508	5.321376747025042e-06
14	0.4171789040742026	0.0061500582221576	1.6280946590896404e-09
15	0.252872785718663	0.0056845057853887	0.0003287802975198
16	0.2497990172108023	0.0049260294372277	0.0007139713508016
17	0.2438081087095805	0.0045913070152599	0.000171421968298
18	0.2418955345814702	0.0030718411510342	2.605268400246441e-05
19	0.2398632852833612	0.003370587454186	4.073065644871754e-05
20	0.241211513346355	0.0026453740507035	5.321376747025042e-06
