	Value	Error	pval
0	3.0085610001408263	0.001064535594631	0.12618360896972258
1	1.0475446554711187	0.0010962142969677	0.12618360896972258
2	1.0738556119195777	0.0011569672075585	0.12618360896972258
3	1.0988523490367883	0.0014319267047395	0.12618360896972258
4	1.12329552332416	0.0017951723885664	0.12618360896972258
5	1.1444233984857617	0.0023273184835709	0.12618360896972258
6	1.1673698365494605	0.0027191487851175	0.12618360896972258
7	0.4633430844613599	0.0182606599377006	0.12618360896972258
8	0.4660111815272081	0.0205936491266598	0.12618360896972258
9	0.4705616291611422	0.0250180354688295	0.12618360896972258
10	0.4231435341226416	0.0319777983890477	0.12618360896972258
11	0.4754293332241791	0.0338979204582809	0.12618360896972258
