	Value	Error	pval
0	3.0069502709532503	0.0010004106566485	0.19506755231507933
1	0.9764141929854908	0.0011414095734437	0.19506755231507933
2	1.0053755693631896	0.001175013790754	0.19506755231507933
3	1.0333904983360709	0.0014337790836463	0.19506755231507933
4	1.0614736500046429	0.0019526293498475	0.19506755231507933
5	1.0846392938609517	0.0021483297190451	0.19506755231507933
6	1.1112090761765216	0.0027579799418882	0.19506755231507933
7	0.2949922920732507	0.0049901278846666	0.19506755231507933
8	0.2848241464992113	0.0057408276444727	0.19506755231507933
9	0.2748794255139191	0.0068799127807655	0.19506755231507933
10	0.2563865890346893	0.011563148826855	0.19506755231507933
11	0.2392341630661962	0.0136223344748934	0.19506755231507933
