	Value	Error	pval
0	3.0067018032074087	0.0023469305374049	0.2788059915927235
1	1.1093083095550578	0.0016403066016024	0.3341763527497279
2	1.1342777442932168	0.0019694963219712	0.4976257017192794
3	1.1578209877014198	0.0025127370695339	0.3843788708955394
4	1.1796865558624312	0.0033481874080118	0.2339730316564983
5	1.201750459671025	0.0047083037140626	0.7737972198817284
6	1.2215259456634564	0.0056903662182363	0.3708930010891911
7	0.4834700775146499	0.0103139795318953	0.8609801522330048
8	0.4679329586029065	0.0117407919819832	0.5163513050185018
9	0.4553751754760755	0.0152863206608825	0.2472536191587763
10	0.4691737937927258	0.0204496173080876	0.3532901882662276
11	0.4555709075927747	0.0233224300460732	0.1562106718492495
12	0.193306226730347	0.003535993025246	0.6080538710918655
13	0.1860852813720706	0.0041259733662177	0.6080538710918655
14	0.1811008834838869	0.0053775737454037	0.6080538710918655
15	0.1784605979919436	0.0084757262131352	0.6080538710918655
16	0.1808847904205324	0.0084976814019921	0.6080538710918655
17	0.2919919967651374	0.0047196870447066	0.7179484213912597
18	0.2828224182128913	0.0052055244089866	0.6085656583029864
19	0.277890300750733	0.0065599088168398	0.6085656583029864
20	0.2770614337921149	0.0117581667393507	0.6085656583029864
21	0.2861794090271004	0.0143420240153693	0.6085656583029864
