	Value	Error	pval
0	1.9244310313425803	0.000567521638958	0.06509574874077662
1	0.7483429498784389	0.000390782013899	0.06509574874077662
2	0.7588688640336999	0.000483985790119	0.06509574874077662
3	0.7690312953278511	0.0005637860861563	0.06509574874077662
4	0.7790178749074856	0.0005617134745061	0.06509574874077662
5	0.7883781136106468	0.0005356341857948	0.06509574874077662
6	0.7979645080011392	0.0007023517328282	0.06509574874077662
7	0.4742948998272697	0.0088336982745233	0.06509574874077662
8	0.4647898646906293	0.0096018742675794	0.06509574874077662
9	0.4559230065735369	0.0104602817792567	0.06509574874077662
10	0.4367338387921026	0.0129454387991984	0.06509574874077662
11	0.4299821419742502	0.0140619415274943	0.06509574874077662
