	Value	Error	pval
0	2.253303062434434	0.0009556086619025	0.680984813353951
1	0.8333263842127875	0.0004773473551198	0.680984813353951
2	0.8540444595931175	0.0005535013214335	0.680984813353951
3	0.8736140557704508	0.0006508946990902	0.680984813353951
4	0.8926451726023438	0.0007046754413819	0.680984813353951
5	0.9105193681699534	0.0008776409462107	0.680984813353951
6	0.9287800379025616	0.0009463507572894	0.680984813353951
7	0.2645525866721768	0.0074033645877955	0.680984813353951
8	0.2535337668257616	0.0077954187483997	0.680984813353951
9	0.2426288950945823	0.0083961790255931	0.680984813353951
10	0.239559640572822	0.0113063861828367	0.680984813353951
11	0.2260759244615679	0.0107979707153739	0.680984813353951
