	Value	Error	pval
0	2.253302398531134	0.0007886287104301	0.8240778680457224
1	0.90780570065437	0.0006603866234653	0.8240778680457224
2	0.927173260532722	0.0007655501263689	0.8240778680457224
3	0.9454454077024635	0.000862345804754	0.8240778680457224
4	0.9634136494244998	0.0010467182343589	0.8240778680457224
5	0.9805734885881822	0.001208959692008	0.8240778680457224
6	0.9981173822826214	0.0013351397580282	0.8240778680457224
7	0.6267830943904231	0.0198717066321821	0.8240778680457224
8	0.6050529781607944	0.0213297384217951	0.8240778680457224
9	0.588996236050658	0.0245738793531202	0.8240778680457224
10	0.5413592580112105	0.0296250436097018	0.8240778680457224
11	0.5323200028863493	0.0311606201937092	0.8240778680457224
