	Value	Error	pval
0	1.9244310313425803	0.000567521638958	0.07602341199124407
1	0.7697836062021195	0.0004213168214075	0.07602341199124407
2	0.7799678525784053	0.0004608331442495	0.07602341199124407
3	0.7897593269388395	0.0006170644653357	0.07602341199124407
4	0.7993811647773964	0.0004776245946044	0.07602341199124407
5	0.8085576748102955	0.000630575542492	0.07602341199124407
6	0.8177933105467748	0.0005851403448072	0.07602341199124407
7	0.8102651013569167	0.0201571787120244	0.07602341199124407
8	0.7889334428888068	0.0215162231667334	0.07602341199124407
9	0.7650330060380124	0.0237340506977737	0.07602341199124407
10	0.7729124769687109	0.0258347330038322	0.07602341199124407
11	0.7398222920467176	0.0287054435334353	0.07602341199124407
