	Value	Error	pval
0	2.253302398531134	0.0007886287104301	1.2520429137907739e-11
1	0.8296710588357573	0.0006602286107811	0.2450958135121637
2	0.8512089688048702	0.0007471886481021	0.378012021381656
3	0.8716901787790472	0.0008463244719688	0.5275894940442756
4	0.8916754823497544	0.0010732003162704	0.6584371305251517
5	0.9113380010811832	0.0012165963348862	0.4894591429016958
6	0.9304303835812514	0.0014075340761923	0.6101642951532904
7	2.770276131488348	0.0061475122289035	1.2520429137907739e-11
8	1.088419289188551	0.0155345319531076	0.2450958135121637
9	1.140724504813741	0.0159612906979844	0.378012021381656
10	1.1632457699639098	0.0139346642793083	0.5275894940442756
11	1.1855975204308764	0.0140992411505895	0.6584371305251517
12	1.203712196528489	0.0129587387426044	0.4894591429016958
13	1.229467741864306	0.0130569896015073	0.6101642951532904
14	0.5169737329572138	0.0061119154854126	1.2520429137907739e-11
15	0.2587482303527934	0.0153931183293269	0.2450958135121637
16	0.2895155360088708	0.0157427788797363	0.378012021381656
17	0.2915555911848627	0.0137034356865058	0.5275894940442756
18	0.2939220380811221	0.0137152583567668	0.6584371305251517
19	0.2923741954473058	0.0126275773158973	0.4894591429016958
20	0.2990373582830546	0.0126358615912212	0.6101642951532904
