	Value	Error	pval
0	3.0085610001408263	0.001064535594631	0.14988171562218633
1	1.1088195398520275	0.0010958804173693	0.14988171562218633
2	1.1327004974328505	0.0012108715311237	0.14988171562218633
3	1.155553277190967	0.0014275227583083	0.14988171562218633
4	1.1781451946992516	0.0018142245327489	0.14988171562218633
5	1.1976163915583111	0.0023646466082983	0.14988171562218633
6	1.2187110606082918	0.0027245631916386	0.14988171562218633
7	0.4534859935095979	0.0186628771897802	0.14988171562218633
8	0.4602843217981575	0.0210100665887782	0.14988171562218633
9	0.4682980740278467	0.0251977932220382	0.14988171562218633
10	0.4197008820190349	0.031218344537878	0.14988171562218633
11	0.4747440217505665	0.033584783413591	0.14988171562218633
