	Value	Error	pval
0	2.2509049320221037	0.0023347673420003	0.0948946316987419
1	0.9087822818756132	0.0014910090863664	0.8256092636015459
2	0.9263371562957794	0.0017817448518658	0.6249706778687303
3	0.9436889076232942	0.0022120787875948	0.6570587104037431
4	0.9607508754730258	0.0028644093041794	0.787659991504642
5	0.9791225433349642	0.0040441992329748	0.1840480402970912
6	0.9958288669586212	0.0049099981342515	0.6092962122089344
7	0.6583089447021503	0.0146134702758287	0.1351643143521329
8	0.6237708187103292	0.0168404206351102	0.2222948313554578
9	0.594428424835207	0.0222425060483709	0.4797902545257698
10	0.5857524013519304	0.0315265042015695	0.0771988060620592
11	0.5545972633361833	0.036185332215494	0.312885504407513
12	0.2845798110961921	0.0053845265373599	0.890078762038303
13	0.2699902534484869	0.006101090688018	0.890078762038303
14	0.2524870395660405	0.0076893805783952	0.890078762038303
15	0.2614544582366949	0.013344986790215	0.890078762038303
16	0.2366986942291264	0.0131280422384678	0.890078762038303
17	0.4169559288024913	0.0067338170017195	0.7875523038969656
18	0.4010423946380625	0.0074253998572406	0.6339781863955135
19	0.382992992401124	0.0090561138530419	0.6339781863955135
20	0.356233844757081	0.0167562915416357	0.6339781863955135
21	0.3222093582153328	0.0205312950424087	0.6339781863955135
