	Value	Error	pval
0	2.253302398531134	0.0007886287104301	0.8384914518806688
1	0.8296710588357573	0.0006602286107811	0.8384914518806688
2	0.8512089688048702	0.0007471886481021	0.8384914518806688
3	0.8716901787790472	0.0008463244719688	0.8384914518806688
4	0.8916754823497544	0.0010732003162704	0.8384914518806688
5	0.9113380010811832	0.0012165963348862	0.8384914518806688
6	0.9304303835812514	0.0014075340761923	0.8384914518806688
7	0.654371264804086	0.0200707867961571	0.8384914518806688
8	0.6259446182751928	0.0213710819406824	0.8384914518806688
9	0.6035416212125464	0.0248053170892613	0.8384914518806688
10	0.5453877648575849	0.0304151939842266	0.8384914518806688
11	0.5303928825455407	0.0317889929213555	0.8384914518806688
