	Value	Error	pval
0	3.0085610001408263	0.001064535594631	0.06046726169278194
1	0.9835427202606724	0.0010362457639437	0.06046726169278194
2	1.0126604166475022	0.0011944073814013	0.06046726169278194
3	1.0400759504591546	0.0014082940372784	0.06046726169278194
4	1.0665436012887426	0.0018382051729073	0.06046726169278194
5	1.0895339805402802	0.0024749104274542	0.06046726169278194
6	1.1147027935541245	0.0028471084225389	0.06046726169278194
7	0.4738325098913212	0.0163651412364895	0.06046726169278194
8	0.469611121174676	0.0172401647180377	0.06046726169278194
9	0.4677308691530332	0.0213574244209469	0.06046726169278194
10	0.4315144422642697	0.0281613530569715	0.06046726169278194
11	0.4570701539498333	0.0290487677865285	0.06046726169278194
