	Value	Error	pval
0	1.9244310313425803	0.000567521638958	0.05966541425708893
1	0.7483429498784389	0.000390782013899	0.05966541425708893
2	0.7588688640336999	0.000483985790119	0.05966541425708893
3	0.7690312953278511	0.0005637860861563	0.05966541425708893
4	0.7790178749074856	0.0005617134745061	0.05966541425708893
5	0.7883781136106468	0.0005356341857948	0.05966541425708893
6	0.7979645080011392	0.0007023517328282	0.05966541425708893
7	0.8201387712901291	0.0195528819497881	0.05966541425708893
8	0.7970131871698775	0.0211223608787404	0.05966541425708893
9	0.7713015881235199	0.0233106288341425	0.05966541425708893
10	0.7784316261545363	0.0255065434782219	0.05966541425708893
11	0.743283995341952	0.02841324661662	0.05966541425708893
