	Value	Error	pval
0	2.255415713399502	0.0013597050304672	0.6654732901473205
1	0.8356553041611507	0.0008746028898624	0.6654732901473205
2	0.856749354676375	0.0008874074411619	0.6654732901473205
3	0.8755943912179748	0.0009256976886326	0.6654732901473205
4	0.8933806777806027	0.0010479680973053	0.6654732901473205
5	0.9129510980810244	0.0011761160001856	0.6654732901473205
6	0.9303800010787616	0.0013227762049769	0.6654732901473205
7	0.7108562638928971	0.0221042781851989	0.6654732901473205
8	0.6719772780660147	0.024240362354306	0.6654732901473205
9	0.6308670261924406	0.0287982813074733	0.6654732901473205
10	0.611485813259639	0.0365531675398361	0.6654732901473205
11	0.5724522152861587	0.037422779036888	0.6654732901473205
