	Value	Error	pval
0	2.250989017486581	0.0019979818427248	0.876435921772621
1	0.8333652591705349	0.0011352332615779	0.6522440442173121
2	0.8542727851867704	0.0013323266734866	0.6889246389667697
3	0.8747047233581573	0.0016930248797251	0.714747169558289
4	0.894877061843875	0.0023069823707256	0.6317670827984057
5	0.9160173606872588	0.0035773824297937	0.8769560982277614
6	0.9357335948944124	0.004595771302785	0.333974874270438
7	0.6931212997436544	0.0209448498765507	0.8436930416126542
8	0.6637054634094259	0.0225700429767788	0.4978964162143621
9	0.6446947288513203	0.0266382332732764	0.1764557030300129
10	0.6197348880767841	0.0351004980113563	0.5862267281048196
11	0.5917135620117207	0.037526701412178	0.3781731617625053
12	0.2697881507873541	0.0078657122494693	0.8942051163407266
13	0.2535858440399177	0.0082804109543262	0.8942051163407266
14	0.2365393543243413	0.0093138933072186	0.8942051163407266
15	0.2443106174468999	0.0142389580039965	0.8942051163407266
16	0.2149654293060307	0.0133924599082887	0.8942051163407266
17	0.4073163127899182	0.0110412494270248	0.9109548381252588
18	0.388727674484254	0.0113797948575649	0.9127153772664448
19	0.3699426555633556	0.0124253044481175	0.9127153772664448
20	0.334891424179078	0.0197844319269866	0.9127153772664448
21	0.312127294540406	0.0224747339923929	0.9127153772664448
