	Value	Error	pval
0	3.0085610001408263	0.001064535594631	0.151393544778749
1	0.9835427202606724	0.0010362457639437	0.1802418840033701
2	1.0126604166475022	0.0011944073814013	0.2810211167284488
3	1.0400759504591546	0.0014082940372784	0.341227746295194
4	1.0665436012887426	0.0018382051729073	0.4649523895158401
5	1.0895339805402802	0.0024749104274542	0.110558428704686
6	1.1147027935541245	0.0028471084225389	0.172593318911412
7	3.516861691747825	0.0109653070692626	0.151393544778749
8	1.4324439969426712	0.075790496110135	0.1802418840033701
9	1.4048009633129204	0.0526996237667575	0.2810211167284488
10	1.387119886126366	0.0365813342714737	0.341227746295194
11	1.3894390379335608	0.0316444784718396	0.4649523895158401
12	1.3846103183268668	0.0290733226851061	0.110558428704686
13	1.4148238610627282	0.0271402507053566	0.172593318911412
14	0.5083006916069986	0.0109740251689426	0.151393544778749
15	0.4489012766819987	0.0753159972391748	0.1802418840033701
16	0.3921405466654182	0.0521663424788389	0.2810211167284488
17	0.3470439356672114	0.0360349552350341	0.341227746295194
18	0.3228954366448182	0.030852359802898	0.4649523895158401
19	0.2950763377865865	0.0278462138083627	0.110558428704686
20	0.3001210675086036	0.0256762380143785	0.172593318911412
