	Value	Error	pval
0	3.004237957000743	0.0021387435478668	0.9918262018975714
1	1.1015214729309115	0.0013768480623641	0.4399527255381892
2	1.1267533302307164	0.0016277991348968	0.8252755263841193
3	1.1512634658813514	0.0020794996477404	0.8710373277086718
4	1.174776668548588	0.0028430591331899	0.6915894610885497
5	1.195554590225224	0.0039853171645018	0.2557332208786342
6	1.2173608875274702	0.0050405307195254	0.4000316517293456
7	0.4796466636657729	0.0084467970135876	0.8234061369515056
8	0.4560852241516127	0.0096301664775226	0.684061024024465
9	0.4335681915283215	0.0127156098464313	0.4645873858191126
10	0.3996523380279552	0.0176922228642058	0.7596838837953684
11	0.360006570816041	0.0200260853040629	0.4565537573482012
12	0.1942651653289798	0.0030013538771247	0.0939595182928885
13	0.1828361797332766	0.0034997664255445	0.0939595182928885
14	0.1725930881500246	0.0045889320394227	0.0939595182928885
15	0.1797289657592776	0.0076079185590711	0.0939595182928885
16	0.1573924446105958	0.0074473627670982	0.0939595182928885
17	0.2896169185638435	0.0037786408804784	0.076810869593166
18	0.2791590595245368	0.0041983830934602	0.1793188422828949
19	0.2697441482543951	0.0054324341612475	0.1793188422828949
20	0.241903400421143	0.0100546984459367	0.1793188422828949
21	0.2279113006591801	0.0123756292271096	0.1793188422828949
