	Value	Error	pval
0	2.2509049320221037	0.0023347673420003	0.0948946316987419
1	0.9087822818756132	0.0014910090863664	0.8256092636015459
2	0.9263371562957794	0.0017817448518658	0.6249706778687303
3	0.9436889076232942	0.0022120787875948	0.6570587104037431
4	0.9607508754730258	0.0028644093041794	0.787659991504642
5	0.9791225433349642	0.0040441992329748	0.1840480402970912
6	0.9958288669586212	0.0049099981342515	0.6092962122089344
7	0.6640088748931905	0.0138756046020938	0.1351643143521329
8	0.6324738693237326	0.0162372614578139	0.2222948313554578
9	0.604891653060915	0.0219892257771611	0.4797902545257698
10	0.5855165195465104	0.0299287573312884	0.0771988060620592
11	0.5547242355346698	0.0366587689480084	0.312885504407513
12	0.2865860652923591	0.0050642846819176	0.890078762038303
13	0.2736605548858648	0.0058794820582738	0.890078762038303
14	0.257130270004273	0.0078659605962558	0.890078762038303
15	0.2616254901885991	0.0131512461838199	0.890078762038303
16	0.2366474151611333	0.0136768952159092	0.890078762038303
17	0.4169559288024913	0.0067338170017195	0.7875523038969656
18	0.4044331645965587	0.007057429568864	0.6339781863955135
19	0.3890373706817637	0.0089496220388587	0.6339781863955135
20	0.3558821582794198	0.0177785691742961	0.6339781863955135
21	0.3201878929138191	0.0225369442925605	0.6339781863955135
