	Value	Error	pval
0	2.255415713399502	0.0013597050304672	0.5776086600768131
1	0.9135239430605032	0.0008841390363781	0.5776086600768131
2	0.9319790718772044	0.0008661578531013	0.5776086600768131
3	0.9486167332083276	0.0009343003026201	0.5776086600768131
4	0.9645036577682112	0.0010791515734338	0.5776086600768131
5	0.9820857502484316	0.0011729202754382	0.5776086600768131
6	0.9988479986905456	0.0013394410472076	0.5776086600768131
7	0.6852205821379131	0.0220172463191494	0.5776086600768131
8	0.6532933138819501	0.0241684300113384	0.5776086600768131
9	0.6209026648418262	0.028175334793708	0.5776086600768131
10	0.6033074770654595	0.0354157594336384	0.5776086600768131
11	0.5755140962472177	0.0379835681031107	0.5776086600768131
