	Value	Error	pval
0	1.9247597217559889	0.0014149872301915	0.9448856390436624
1	0.7491479301452659	0.0010281856657806	0.805438947629576
2	0.7598872470855735	0.0011459948031235	0.7940855503912991
3	0.7704742813110377	0.0012851133710495	0.7831567236298252
4	0.7809133434295679	0.0014510666867547	0.7764806559919308
5	0.7906668376922634	0.0016293445277513	0.605517974552899
6	0.8007670974731471	0.0018440043676952	0.6621269004608434
7	0.7935287189483669	0.0125636972679842	0.7885529396963574
8	0.7699436187744166	0.0137038318347191	0.936248660463158
9	0.7457476234436058	0.0155377624334972	0.990367811069822
10	0.7402207756042503	0.0191587329400829	0.7927372793322571
11	0.7126815223693872	0.0217224694714118	0.991451977950728
12	0.3235530567169198	0.0044891639306178	0.039834627376814
13	0.3133494663238533	0.0046990000667465	0.039834627376814
14	0.3034708881378181	0.0052889925780616	0.039834627376814
15	0.3007956409454352	0.0078316290853527	0.039834627376814
16	0.2895562744140632	0.0076438199639313	0.039834627376814
17	0.4771671199798597	0.0058284906557747	0.0162407699888675
18	0.4668140888214124	0.0059627090003991	0.0592036700370603
19	0.4561686325073255	0.0065619966163424	0.0592036700370603
20	0.440751008987428	0.0095023347015667	0.0592036700370603
21	0.4297055244445812	0.0111715621356872	0.0592036700370603
