	Value	Error	pval
0	2.250989017486581	0.0019979818427248	0.876435921772621
1	0.8333652591705349	0.0011352332615779	0.6522440442173121
2	0.8542727851867704	0.0013323266734866	0.6889246389667697
3	0.8747047233581573	0.0016930248797251	0.714747169558289
4	0.894877061843875	0.0023069823707256	0.6317670827984057
5	0.9160173606872588	0.0035773824297937	0.8769560982277614
6	0.9357335948944124	0.004595771302785	0.333974874270438
7	0.698137884140017	0.0219305852746924	0.8436930416126542
8	0.6748554039001486	0.0251235140490615	0.4978964162143621
9	0.6608223438262961	0.0314513688042348	0.1764557030300129
10	0.6461733436584494	0.0440336892774983	0.5862267281048196
11	0.6290354347229024	0.0397926117400203	0.3781731617625053
12	0.2713831615448004	0.0082129237807634	0.8942051163407266
13	0.2564538478851323	0.0090725481633368	0.8942051163407266
14	0.2385759639739995	0.0105545351132004	0.8942051163407266
15	0.2522333526611333	0.0168590717260399	0.8942051163407266
16	0.2269209194183354	0.0125659569033385	0.8942051163407266
17	0.4073163127899182	0.0110412494270248	0.9109548381252588
18	0.3911186981201182	0.0118659602522619	0.9127153772664448
19	0.373308401107789	0.0135100952323212	0.9127153772664448
20	0.3447898483276375	0.0231317180771195	0.9127153772664448
21	0.3323839187622078	0.0211877633090358	0.9127153772664448
