	Value	Error	pval
0	2.255415713399502	0.0013597050304672	0.058574493085024826
1	0.8356553041611507	0.0008746028898624	0.058574493085024826
2	0.856749354676375	0.0008874074411619	0.058574493085024826
3	0.8755943912179748	0.0009256976886326	0.058574493085024826
4	0.8933806777806027	0.0010479680973053	0.058574493085024826
5	0.9129510980810244	0.0011761160001856	0.058574493085024826
6	0.9303800010787616	0.0013227762049769	0.058574493085024826
7	0.2863001301629224	0.0070304955316644	0.058574493085024826
8	0.270945368617375	0.0076426494981062	0.058574493085024826
9	0.2589087708172735	0.0090089501374309	0.058574493085024826
10	0.2577659132047201	0.0128657379415382	0.058574493085024826
11	0.236824635125518	0.0122990070960031	0.058574493085024826
