	Value	Error	pval
0	2.257957715988168	0.0028464846788824	0.6286703429163742
1	0.8358085823059109	0.0015719887911865	0.8321973404303145
2	0.857147169113162	0.0018631373170839	0.7442050360636367
3	0.8773557853698761	0.0023568270338989	0.7957776651192121
4	0.8966497707366974	0.0031874165985515	0.8136752648469642
5	0.9189630985260038	0.0047915926366865	0.7039364142360067
6	0.9344904613494902	0.0059612808022612	0.616555448600783
7	0.7338822746276878	0.0179806484168851	0.7729235918489004
8	0.7073117637634299	0.0213278648327927	0.6654983819228778
9	0.6885388469696068	0.0295057519678812	0.5537990147579319
10	0.6267876815795919	0.0426440954170507	0.8184348888567223
11	0.5886965560913102	0.0479544031848096	0.1752873267893997
12	0.2887396907806404	0.0062413478919886	0.5543461780501706
13	0.2710320377349859	0.0071771876237688	0.5543461780501706
14	0.2560237884521489	0.009314527403705	0.5543461780501706
15	0.2765078163146979	0.0165219759446887	0.5543461780501706
16	0.2301885223388676	0.0159955746760298	0.5543461780501706
17	0.4303410243988048	0.0075392943060657	0.4263135397646305
18	0.4164314937591563	0.0085625154869189	0.3896577732695732
19	0.4007269191741954	0.0107539046155928	0.3896577732695732
20	0.3618739986419687	0.0216723499875049	0.3896577732695732
21	0.3430422115325936	0.0267562610961564	0.3896577732695732
