	Value	Error	pval
0	2.2509049320221037	0.0023347673420003	0.0948946316987419
1	0.830826082229617	0.0014283167710093	0.8825978918021158
2	0.8503484153747587	0.0017437637058747	0.691904119871188
3	0.8694643878936796	0.0022268379461443	0.7205172080359092
4	0.8882345104217559	0.0029754611864331	0.8343299630142986
5	0.9075592041015652	0.0043293413147085	0.2001524710844178
6	0.925445098876956	0.005311534449866	0.6864504612410852
7	0.6944652080535909	0.0138371844939324	0.203475618769095
8	0.655777072906496	0.0162235285726323	0.3101930811908684
9	0.6210083484649678	0.0225732265854282	0.5340673592958145
10	0.5946098804473894	0.0319988215255039	0.0858053581408487
11	0.5594699954986588	0.0392584667762248	0.3205925048389206
12	0.2756395626068122	0.0046964910521482	0.9004822166844532
13	0.2612708473205571	0.0054646009709709	0.9004822166844532
14	0.2431196212768559	0.0074994072057844	0.9004822166844532
15	0.2488827800750738	0.0131664602829278	0.9004822166844532
16	0.2224215221405033	0.0134022821083212	0.9004822166844532
17	0.4135983943939221	0.0063029160106763	0.798478749578703
18	0.3992712879180919	0.0066295379932667	0.6999976445702464
19	0.3817410659790048	0.0086800386527243	0.6999976445702464
20	0.3480563449859627	0.0182998678733856	0.6999976445702464
21	0.3087110996246346	0.023514684279918	0.6999976445702464
