	Value	Error	pval
0	2.255415713399502	0.0013597050304672	0.4597604730802993
1	0.9135239430605032	0.0008841390363781	0.1003164129623932
2	0.9319790718772044	0.0008661578531013	0.0867138024751787
3	0.9486167332083276	0.0009343003026201	0.0781660082613995
4	0.9645036577682112	0.0010791515734338	0.1035846018932666
5	0.9820857502484316	0.0011729202754382	0.1102078197727598
6	0.9988479986905456	0.0013394410472076	0.2530167027653398
7	2.6080817254545887	0.0358870071684436	0.4597604730802993
8	1.2790930954185096	0.0410827919832461	0.1003164129623932
9	1.2657124117503489	0.0251253897138535	0.0867138024751787
10	1.2369632700438038	0.0163318767251979	0.0781660082613995
11	1.2302214578035446	0.0128851320023701	0.1035846018932666
12	1.2594383880542557	0.0119747674320631	0.1102078197727598
13	1.2532204584256528	0.0118870468086366	0.2530167027653398
14	0.3526660120550867	0.0358280141511735	0.4597604730802993
15	0.3655691523580065	0.0406883286824101	0.1003164129623932
16	0.3337333398731446	0.0248386555691364	0.0867138024751787
17	0.288346536835476	0.0160855001991289	0.0781660082613995
18	0.2657178000353336	0.0126118520340883	0.1035846018932666
19	0.2773526378058237	0.0118159994263573	0.1102078197727598
20	0.2543724597351071	0.0120557621791547	0.2530167027653398
