	Value	Error	pval
0	2.2509049320221037	0.0023347673420003	0.0948946316987419
1	0.830826082229617	0.0014283167710093	0.8825978918021158
2	0.8503484153747587	0.0017437637058747	0.691904119871188
3	0.8694643878936796	0.0022268379461443	0.7205172080359092
4	0.8882345104217559	0.0029754611864331	0.8343299630142986
5	0.9075592041015652	0.0043293413147085	0.2001524710844178
6	0.925445098876956	0.005311534449866	0.6864504612410852
7	0.6872680473327657	0.0147458216578044	0.203475618769095
8	0.6440206432342548	0.0170212436407526	0.3101930811908684
9	0.6066910552978534	0.0230382704043523	0.5340673592958145
10	0.5868225669860856	0.0337637472144887	0.0858053581408487
11	0.5490001010894792	0.0384398001927079	0.3205925048389206
12	0.2735036087036139	0.0050448255748463	0.9004822166844532
13	0.2571396541595464	0.0057075384332631	0.9004822166844532
14	0.237838459014893	0.0073445304163614	0.9004822166844532
15	0.2461867904663091	0.0135393606019735	0.9004822166844532
16	0.2193035411834721	0.0129734402146598	0.9004822166844532
17	0.4135983943939221	0.0063029160106763	0.798478749578703
18	0.3954420375823985	0.0070272482394829	0.6999976445702464
19	0.3747774600982676	0.0087737952538953	0.6999976445702464
20	0.3449641990661629	0.0172741975564877	0.6999976445702464
21	0.3061940097808845	0.021329203618392	0.6999976445702464
