# Excited combined fit results
# ensemble: C1
# cmass: 0.400
# FF: V
# use_disp: True
# frozen: True
# reg_low: 4
# reg_up: 15
# chi2: 42.73303318702759
# ndof: 40
# chi2/dof: 1.0683258296756897
# pvalue: 0.3545452773055888
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.49818016557182027	0.013679045220049174	-0.3797254606364004	0.07879596151330105	0.5499344212430844	0.11280084919339736
2	0.48244182703308763	0.014278363160257171	-0.2885603891902251	0.05951099187010238	0.5411601374323842	0.12338193283326611
3	0.4596179274110403	0.017062505578471623	-0.24471287754721222	0.053710704343993824	0.6152209766631573	0.15706410611780366
4	0.447080900619422	0.022270935242774625	-0.2216063530568287	0.053334116987346865	0.49450348610860745	0.2236184796040953
5	0.4099028371937206	0.02245618546773632	-0.17015620793146327	0.04678810543817013	0.5519680950789755	0.24726871621451088
