jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.49816278795830726	0.4824442072799159	0.4597449143283511	0.44727632525953376	0.4099722702253667	-0.3779440121640767	-0.2870350716734832	-0.24352104434538652	-0.2216060754699288	-0.16964837490499513	0.5541291287599743	0.5455892516998317	0.620602674741724	0.5000514792940082	0.5588764288930995
1	0.4987608906458432	0.4830615885053412	0.46035356877133976	0.44770608007903384	0.4107495523770187	-0.3809800522275415	-0.28916158276532955	-0.24545762854579553	-0.221656294724553	-0.169911014263109	0.5456345125930783	0.5376306082530258	0.6106598818108184	0.4931353690641604	0.5521752557496628
2	0.49853595518226224	0.48287398746391386	0.46014278787158713	0.44713817180401844	0.4103474166363212	-0.38353487930445507	-0.290981186074453	-0.24628382359435708	-0.22181102588076013	-0.17084205590379264	0.5479761924399786	0.5394510573191389	0.6140297909843566	0.4970327215867369	0.5524582935158511
3	0.4980792121280018	0.48233252124938697	0.45954226728742076	0.44652308913897315	0.4095793074703863	-0.3778644850261924	-0.28789111442007853	-0.24443368671626753	-0.22046054015152575	-0.16962793769293977	0.5492471155370783	0.5408151888452527	0.6151602366172115	0.49644022826651074	0.5520047916079799
4	0.4984815745593529	0.4827609242712583	0.4599955064472794	0.4475595711599697	0.41028082790872356	-0.380315457987489	-0.2892375890974595	-0.24575256172148957	-0.22274732251688822	-0.17121438562486796	0.5489839832250587	0.5395449779337351	0.611712989640357	0.4917840454549422	0.5470271022244091
5	0.49824472192573177	0.4826710048393368	0.460013356378246	0.4468437817208566	0.40998697447660243	-0.3800322843810126	-0.2894517830336195	-0.24628964890812327	-0.22074155351236546	-0.17073086459256007	0.551985701573553	0.5427802971456822	0.6165160554040475	0.4998338974616488	0.552737225942843
6	0.49787953179954547	0.4821670545871806	0.4592449220393692	0.44688357359431985	0.4096907461127311	-0.3796962860966378	-0.2885726474168636	-0.24422741770092415	-0.22080997691476556	-0.1700659848143407	0.5481896627874493	0.540446119916445	0.6169623272460455	0.49669881444594954	0.5579039531355592
7	0.49854469848287	0.48275314376846246	0.46004665572773595	0.44787802937823246	0.410346802331756	-0.3816699851639418	-0.2895864589594914	-0.24555643273429628	-0.22353733596097042	-0.17111028876521542	0.5458175472500457	0.5348558169722464	0.6050892061694201	0.48443664454564445	0.5362527315441583
8	0.4981451314597158	0.48236794323542576	0.45951731226949893	0.4469334371534403	0.4098221728052125	-0.37908800981893076	-0.2880292823526668	-0.24421966868382786	-0.2215092157008277	-0.17006182418861035	0.5486457481450027	0.5395528244365937	0.6131133163512961	0.49087188805093507	0.5464972155358309
9	0.4983413469019549	0.48268232386494575	0.46005053640239524	0.44777164889255755	0.41047299253551467	-0.3803532972585444	-0.28954518164456644	-0.24622115936790515	-0.22329625534842532	-0.17137137809298725	0.547681974935734	0.5384898224617889	0.6120178481180227	0.48922331525890356	0.5529469219066282
10	0.4984635281992611	0.4825021957343522	0.4593004086845871	0.44761036546897154	0.40979150219158067	-0.3796898057090078	-0.2877592206512558	-0.24288921833966387	-0.22283319381982164	-0.16965222027749155	0.5458266127447915	0.5391845633770354	0.6159675219215339	0.4973787173487918	0.5533519838833043
11	0.4976488527835459	0.4819515555626206	0.4592394562979279	0.44693481728079815	0.4095178046087541	-0.3765697298925486	-0.28641588669063317	-0.2430687416119937	-0.21914711103204512	-0.16844341744951802	0.5540719222496007	0.5459931887223067	0.6215352039414033	0.4999856877403198	0.5614258491714147
12	0.49830157205299525	0.4824907889575454	0.4599472299118564	0.4472431249544616	0.41042229179783557	-0.38097206673155226	-0.290473557538321	-0.24675670789419513	-0.22100962977806748	-0.1708154919958778	0.546782181197516	0.537595687599435	0.6099446108416987	0.4827771882901744	0.5433535781179137
13	0.4980160244709816	0.4823511516291268	0.4596040860784165	0.4462830027630123	0.4093025523495827	-0.38043015090401583	-0.28907434552042754	-0.2453908809429633	-0.2210211603315747	-0.16953490105395994	0.5537820755172234	0.5459198454078301	0.6197455865487537	0.49870508590078166	0.559419597580038
14	0.49818157540783303	0.4824647164976052	0.45950308640892695	0.4473034794299132	0.4101736359433747	-0.3796385063097451	-0.2885060731782022	-0.24464261971438012	-0.22115725880538462	-0.17063431683103683	0.5517075947354735	0.5430347010055087	0.6189675042780728	0.5017087979778427	0.5534069464479624
